Source Name,Mention Count,
ghanaweb.com,25,
chinadialogue.net,25,
areanews.com.au,25,
pattayapeople.com,25,
montrealgazette.com,25,
kvoa.com,25,
mailtimes.com.au,25,
yakimaherald.com,25,
wfsb.com,25,
thestatesman.com,25,
terra.com.mx,25,
pattayadailynews.com,25,
bharatpress.com,25,
bombalatimes.com.au,25,
blueridgenow.com,25,
channelone.com,24,
japanherald.com,24,
brandonsun.com,24,
wbal.com,24,
hardenexpress.com.au,24,
kfbb.com,24,
irrigator.com.au,24,
hastingstribune.com,24,
hindi.cri.cn,24,
kfdm.com,24,
el-balad.com,24,
victorharbortimes.com.au,24,
northcoastnow.com,24,
narrominenewsonline.com.au,24,
latimes.com,24,
globegazette.com,24,
bellingencourier.com.au,24,
travelwireasia.com,24,
westernmagazine.com.au,24,
muswellbrookchronicle.com.au,24,
wjtv.com,24,
the-messenger.com,24,
kdal610.com,24,
easternriverinachronicle.com.au,24,
newzealandstar.com,24,
aninews.in,24,
dailyherald.com,24,
nvi.com.au,23,
cityweekend.com.cn,23,
gippslandtimes.com.au,23,
newsnation.in,23,
4hoteliers.com,23,
btvi.in,23,
lithgowmercury.com.au,23,
malaymail.com,23,
zawya.com,23,
islandpacket.com,23,
riverinaleader.com.au,23,
netscape.com,23,
idahostatesman.com,23,
esperanceexpress.com.au,23,
journalreview.com,23,
canada.com,23,
koreaobserver.com,23,
nbc29.com,23,
maritime-executive.com,23,
theleader.com.au,23,
pattayaone.net,23,
actionnewsjax.com,23,
murrayvalleystandard.com.au,23,
prothom-alo.com,23,
modbee.com,23,
phuketindex.com,23,
my40.tv,23,
independent.ie,23,
southernhighlandnews.com.au,23,
eastasiaforum.org,23,
sawatdeenetwork.com,22,
fr.vietnamplus.vn,22,
tristatehomepage.com,22,
walchanewsonline.com.au,22,
app.com.pk,22,
kxxv.com,22,
wftv.com,22,
dw.de,22,
news18.com,22,
en.tempo.co,22,
nynganobserver.com.au,22,
chinaaid.org,22,
canowindranews.com.au,22,
princegeorgecitizen.com,22,
emirates247.com,22,
goulburnpost.com.au,22,
ktar.com,22,
camdenadvertiser.com.au,22,
geo.tv,22,
thehindubusinessline.com,22,
phys.org,22,
kfoxtv.com,22,
hotelnewsnow.com,22,
wjactv.com,22,
borderwatch.com.au,22,
infotel.ca,22,
livetradingnews.com,22,
myrtlebeachonline.com,22,
lecourrier.vn,21,
lethbridgeherald.com,21,
anu.edu.au,21,
sacbee.com,21,
centralillinoisproud.com,21,
nptelegraph.com,21,
baynews9.com,21,
orissapost.com,21,
ucanews.com,21,
kentucky.com,21,
travelweekly-asia.com,21,
youngwitness.com.au,21,
theloadstar.co.uk,21,
heraldbulletin.com,21,
businessmirror.com.ph,21,
pulse.ng,21,
northerndailyleader.com.au,21,
ahram.org.eg,21,
geelongadvertiser.com.au,21,
dispatchtimes.com,21,
investvine.com,21,
azerbaijannews.net,21,
wbrc.com,21,
caracol.com.co,21,
economist.com,21,
unpo.org,21,
moneycontrol.com,21,
kiro7.com,21,
illawarramercury.com.au,21,
newscenter1.tv,20,
northernargus.com.au,20,
businessinsider.com.au,20,
koin.com,20,
italian.cri.cn,20,
bunburymail.com.au,20,
braidwoodtimes.com.au,20,
heraldcorp.com,20,
chicagotribune.com,20,
themercury.com.au,20,
kdow.biz,20,
sglinks.com,20,
entornointeligente.com,20,
world-grain.com,20,
csmonitor.com,20,
oberonreview.com.au,20,
tibet.net,20,
i24news.tv,20,
amnesty.org,20,
breitbart.com,20,
cootamundraherald.com.au,20,
amtvmedia.com,20,
mcclatchydc.com,20,
rubbernews.com,20,
bruneinews.net,20,
whyallanewsonline.com.au,20,
stawelltimes.com.au,20,
anewscafe.com,20,
thecourierexpress.com,20,
dungogchronicle.com.au,20,
chinaplus.cri.cn,20,
defenseworld.net,20,
crookwellgazette.com.au,20,
donga.com,20,
starnewsonline.com,20,
9news.com.au,20,
theflindersnews.com.au,20,
kbs.co.kr,20,
guyraargus.com.au,20,
cbs4local.com,20,
schema-root.org,20,
muscatdaily.com,20,
thethaiger.com,19,
abc40.com,19,
aktifmedya.com,19,
gmanetwork.com,19,
wlos.com,19,
pakobserver.net,19,
hanfordsentinel.com,19,
timesofmalta.com,19,
portpirierecorder.com.au,19,
kten.com,19,
chinavitae.com,19,
theblaze.com,19,
fox30jax.com,19,
queanbeyanage.com.au,19,
nationalpost.com,19,
araratadvertiser.com.au,19,
cyprus-mail.com,19,
deccanherald.com,19,
greatlakesadvocate.com.au,19,
blayneychronicle.com.au,19,
undp.org,19,
kiiitv.com,19,
theislanderonline.com.au,19,
newswest9.com,19,
lakesmail.com.au,19,
technode.com,19,
transcontinental.com.au,19,
argus-press.com,19,
wfmz.com,19,
bradenton.com,19,
mychamplainvalley.com,19,
latrobevalleyexpress.com.au,19,
china-files.com,19,
livemint.com,19,
newschannel20.com,19,
busseltonmail.com.au,19,
blacktownsun.com.au,19,
katherinetimes.com.au,19,
klkntv.com,19,
usnews.com,19,
arabherald.com,19,
portlincolntimes.com.au,18,
property-report.com,18,
wkrg.com,18,
morningjournal.com,18,
krqe.com,18,
tirebusiness.com,18,
mia.mk,18,
etbtravelnews.com,18,
dailysabah.com,18,
batemansbaypost.com.au,18,
jordantimes.com,18,
icsf.net,18,
express.co.uk,18,
myarklamiss.com,18,
pakistantelegraph.com,18,
eco-business.com,18,
nbcnews.com,18,
counton2.com,18,
thailandwebhotel.com,18,
bangkokbiznews.com,18,
mytwintiers.com,18,
margaretrivermail.com.au,18,
thailand-business-news.com,18,
djournal.com,18,
bnionline.net,18,
wwlp.com,18,
manningrivertimes.com.au,18,
huffingtonpost.com,18,
parramattasun.com.au,18,
whdh.com,18,
winghamchronicle.com.au,18,
wyff4.com,18,
hotelmanagement.net,18,
ozarksfirst.com,18,
telegraphindia.com,18,
thanhniennews.com,18,
joins.com,18,
carnegieendowment.org,18,
magmagiga.com,18,
grenfellrecord.com.au,18,
kirotv.com,18,
m.terra.es,18,
armidaleexpress.com.au,18,
kwch.com,18,
590kid.com,18,
koamtv.com,18,
whlt.com,18,
columbiamissourian.com,18,
nambuccaguardian.com.au,18,
wltz.com,18,
lngindustry.com,18,
hawkesburygazette.com.au,18,
insideretail.asia,17,
devdiscourse.com,17,
seekingalpha.com,17,
news957.com,17,
walb.com,17,
efe.com,17,
avonadvocate.com.au,17,
burmanet.org,17,
24heures.ch,17,
themalaysianreserve.com,17,
borderchronicle.com.au,17,
northeasttoday.in,17,
barossaherald.com.au,17,
terradaily.com,17,
3news.co.nz,17,
newsweek.com,17,
lowyinstitute.org,17,
haberler.com,17,
timesdaily.com,17,
oleantimesherald.com,17,
vientianetimes.la,17,
vnexpress.net,17,
tdg.ch,17,
waow.com,17,
fox4beaumont.com,17,
townsvillebulletin.com.au,17,
blouinnews.com,17,
m.terra.cl,17,
kspr.com,17,
journalgazette.net,17,
wlns.com,17,
forexreportdaily.com,17,
yesworld.my,17,
idahopress.com,17,
timesofisrael.com,17,
siasat.com,17,
pilotonline.com,17,
clickittefaq.com,17,
sharechat.co.nz,17,
eyretribune.com.au,17,
gulftoday.ae,17,
informnny.com,17,
inverelltimes.com.au,17,
thecitizen.in,17,
ktvz.com,17,
dailynews.co.th,17,
parkeschampionpost.com.au,17,
kxly.com,17,
hillsnews.com.au,17,
wnmtradio.com,16,
wgme.com,16,
skift.com,16,
moreechampion.com.au,16,
gokunming.com,16,
thailandblog.nl,16,
ibnlive.com,16,
variety.com,16,
kptv.com,16,
fruitnet.com,16,
fox17.com,16,
hjnews.com,16,
taiwantoday.tw,16,
news3lv.com,16,
thestate.com,16,
chineseembassy.org,16,
coastalleader.com.au,16,
appeal-democrat.com,16,
scroll.in,16,
republika.co.id,16,
timesfreepress.com,16,
cnyhomepage.com,16,
valleymorningstar.com,16,
hamhigh.co.uk,16,
kctv5.com,16,
ngrguardiannews.com,16,
businessinsider.sg,16,
sinodaily.com,16,
indiatoday.intoday.in,16,
pressofatlanticcity.com,16,
sea-globe.com,16,
1310news.com,16,
foreignaffairs.co.nz,16,
wjcl.com,16,
ktuu.com,16,
everythinglubbock.com,16,
ohiostandard.com,16,
tempo.com.ph,16,
westcoastsentinel.com.au,16,
qz.com,16,
efinancialcareers.com,16,
mirror.co.uk,16,
kxnet.com,16,
lebanon-express.com,16,
theconversation.com,16,
goondiwindiargus.com.au,16,
coloradostar.com,16,
reportca.net,16,
en.europeonline-magazine.eu,16,
railjournal.com,16,
dailyexpress.com.my,15,
hometownstations.com,15,
dailyrecord.co.uk,15,
cbc.ca,15,
bluemountainsgazette.com.au,15,
bsccomment.com,15,
660news.com,15,
sundaytimes.lk,15,
ktbs.com,15,
bangkokinformer.com,15,
manoramaonline.com,15,
chroniclejournal.com,15,
publicopiniononline.com,15,
ulladullatimes.com.au,15,
dailymailnews.com,15,
elmundo.es,15,
wcyb.com,15,
colliemail.com.au,15,
theintelligencer.com,15,
dothanfirst.com,15,
miragenews.com,15,
nebraska.tv,15,
moodiedavittreport.com,15,
register-herald.com,15,
arabic.cntv.cn,15,
ocregister.com,15,
680news.com,15,
gleninnesexaminer.com.au,15,
wmdt.com,15,
cgtn.com,15,
oaoa.com,15,
koreatimes.co.kr,15,
seenews.com,15,
localnews8.com,15,
newcastlestar.com.au,15,
worldpoliticsreview.com,15,
wcti12.com,15,
lainformacion.com,15,
twomonkeystravelgroup.com,15,
tenterfieldstar.com.au,15,
prnewswire.co.uk,15,
koreabizwire.com,15,
cfjctoday.com,15,
statejournal.com,15,
krdo.com,15,
dunyanews.tv,15,
sky.com,15,
donnybrookmail.com.au,15,
dfnionline.com,15,
ktre.com,15,
myrepublica.com,15,
archive.shine.cn,15,
ktxs.com,15,
macarthuradvertiser.com.au,15,
tvi24.iol.pt,15,
krmg.com,15,
christiannewswire.com,14,
shephardmedia.com,14,
themoscowtimes.com,14,
thestar.com,14,
myfoxaustin.com,14,
kob.com,14,
bigcountryhomepage.com,14,
bostonglobe.com,14,
ibtimes.co.in,14,
panglong.org,14,
wric.com,14,
saigoneer.com,14,
freerepublic.com,14,
thetibetpost.com,14,
yourerie.com,14,
akipress.com,14,
coconuts.co,14,
bendbulletin.com,14,
wjhl.com,14,
stjoechannel.com,14,
ourquadcities.com,14,
waginargus.com.au,14,
the-journal.com,14,
lakeplacidnews.com,14,
rediff.com,14,
ottawasun.com,14,
ggrasia.com,14,
fortune.com,14,
wncn.com,14,
wishtv.com,14,
wollondillyadvertiser.com.au,14,
theatlantic.com,14,
mid-day.com,14,
nouvelobs.com,14,
newstatesman.com,14,
heraldk.com,14,
fareasternagriculture.com,14,
brinkwire.com,14,
irishsun.com,14,
agriculture.com,14,
dailymirror.lk,14,
daily-sun.com,14,
lasvegassun.com,14,
fox34.com,14,
expreso.ec,14,
angop.ao,14,
aydinses.com,14,
local10.com,14,
wspa.com,14,
eveningexpress.co.uk,14,
wsbt.com,14,
centredaily.com,14,
scandasia.com,14,
farmlandgrab.org,14,
kormorant.co.za,14,
qianlong.com,14,
northweststar.com.au,13,
eyeontaiwan.com,13,
world-nuclear-news.org,13,
kwqc.com,13,
northwestgeorgianews.com,13,
wradio.com.co,13,
lepetitjournal.com,13,
benzinga.com,13,
zululandobserver.co.za,13,
ydr.com,13,
mmbiztoday.com,13,
blackseagrain.net,13,
wtvq.com,13,
misna.org,13,
travelpulse.com,13,
niticentral.com,13,
afghanistansun.com,13,
fox13memphis.com,13,
sbr.com.sg,13,
newsgram.com,13,
whqr.org,13,
europesun.com,13,
koaa.com,13,
newsmax.com,13,
apnews.com,13,
chinadailymail.com,13,
wsmv.com,13,
satprnews.com,13,
morungexpress.com,13,
africatime.com,13,
4thmedia.org,13,
whatech.com,13,
pressreleasepoint.com,13,
aol.com,13,
spotlightnepal.com,13,
businesswire.com,13,
wwmt.com,13,
rekordeast.co.za,13,
afr.com,13,
nhandan.org.vn,13,
austinglobe.com,13,
nationalinterest.org,13,
navhindtimes.in,13,
godanriver.com,13,
yasstribune.com.au,13,
almanar.com.lb,13,
valuewalk.com,13,
capitalfm.co.ke,13,
oryza.com,13,
vosizneias.com,13,
ilmessaggero.it,13,
bozemandailychronicle.com,13,
springfieldnewssun.com,13,
kitco.com,13,
worldne.ws,13,
bendigoadvertiser.com.au,13,
wibqam.com,13,
localsyr.com,13,
hanoitimes.com.vn,12,
en.rfi.fr,12,
hepburnadvocate.com.au,12,
ifreepress.com,12,
onepng.com,12,
humanitariannews.org,12,
news1130.com,12,
newvision.co.ug,12,
globalmeatnews.com,12,
eagletribune.com,12,
newspim.com,12,
portstephensexaminer.com.au,12,
dalje.com,12,
thenewdaily.com.au,12,
lfpress.com,12,
punchng.com,12,
calcionewstime.com,12,
etnews.com,12,
indiagazette.com,12,
lankapuvath.lk,12,
foxreno.com,12,
europapress.es,12,
leagueofindia.com,12,
ippreview.com,12,
wng.org,12,
ravallirepublic.com,12,
iisd.org,12,
diodeo.com,12,
samoaobserver.ws,12,
boxscorenews.com,12,
agichina.it,12,
ajc.com,12,
thaipbs.or.th,12,
conchovalleyhomepage.com,12,
lcsun-news.com,12,
pahomepage.com,12,
thevillagessuntimes.com,12,
catholicnewsagency.com,12,
apnewsarchive.com,12,
kpvi.com,12,
domain-b.com,12,
imtj.com,12,
newsghana.com.gh,12,
